train_loss,val_loss,train_acc,val_acc,train_aux_loss
4.003574686535334,3.990812697653043,2.8191489361702127,1.8617021276595744,0.0
3.9930158671686207,3.9378399323608915,2.393617021276596,2.5531914893617023,0.0
3.9271242739790577,3.8231398412736795,3.24468085106383,4.361702127659575,0.0
3.81842929225857,3.655640618275788,6.702127659574468,10.638297872340425,0.0
3.662761716519372,3.4017328973543846,13.617021276595745,22.5531914893617,0.0
3.4655445187778797,2.9869491771116095,24.78723404255319,34.8936170212766,0.0
3.1661923457000216,2.621866222155296,36.48936170212766,44.361702127659576,0.0
2.9942498611191573,2.431836896023508,42.765957446808514,49.148936170212764,0.0
2.9219806598404707,2.303056389598523,46.91489361702128,51.755319148936174,0.0
2.8361930887577897,2.1947601488081077,51.170212765957444,55.1063829787234,0.0
2.837060362605725,2.139660982762353,51.38297872340426,56.01063829787234,0.0
2.714854074736773,2.081127649646694,57.07446808510638,58.244680851063826,0.0
2.6857219429339394,2.0250839762768504,56.54255319148936,58.40425531914894,0.0
2.739699994103383,1.9856545521041093,54.361702127659576,60.212765957446805,0.0
2.6719752832994623,1.9607369697700112,56.702127659574465,60.90425531914894,0.0
2.6329505888082214,1.9403969938472165,58.244680851063826,61.43617021276596,0.0
2.547810388823687,1.905481116246369,61.861702127659576,62.712765957446805,0.0
2.560505949844748,1.895171050298012,60.159574468085104,61.861702127659576,0.0
2.548040545592874,1.8607043108697665,60.0531914893617,63.08510638297872,0.0
2.4853306059109963,1.8451300010842793,63.08510638297872,64.04255319148936,0.0
2.5146443702406804,1.8318833516815962,64.41489361702128,64.30851063829788,0.0
2.4767596560009455,1.8303568969338626,65.37234042553192,63.56382978723404,0.0
2.4844592850087053,1.8319378767983387,62.712765957446805,63.776595744680854,0.0
2.4575855610734325,1.7949234227002677,63.670212765957444,65.05319148936171,0.0
2.4625255697864596,1.7902465998116186,67.7127659574468,65.2127659574468,0.0
2.5033133090552635,1.790716458175142,62.712765957446805,65.63829787234043,0.0
2.4945528163748274,1.7820584410327975,63.45744680851064,65.1063829787234,0.0
2.4784458532171736,1.7666460285752505,63.670212765957444,66.22340425531915,0.0
2.436032091156911,1.7688944531699358,65.90425531914893,64.94680851063829,0.0
2.408045512134746,1.7521878339476504,66.54255319148936,65.90425531914893,0.0
2.395502284421759,1.7526990599551444,67.02127659574468,65.31914893617021,0.0
2.3918254799762013,1.7434972544847909,67.87234042553192,66.17021276595744,0.0
2.3344702700437128,1.7412893307411064,70.0,66.38297872340425,0.0
2.3995501732422135,1.7337375212523898,67.23404255319149,66.54255319148936,0.0
2.441807312480474,1.7293096316062797,65.42553191489361,66.64893617021276,0.0
2.3943436994390974,1.7278095968699052,66.70212765957447,66.86170212765957,0.0
2.354284918914407,1.729039606401476,68.93617021276596,66.27659574468085,0.0
2.405115087153548,1.7283789111396013,68.45744680851064,65.74468085106383,0.0
2.333671701156487,1.7246670076402568,70.69148936170212,65.95744680851064,0.0
2.438224545979904,1.7208886813309232,63.45744680851064,66.38297872340425,0.0
2.3652329384270363,1.712681336928222,69.30851063829788,66.64893617021276,0.0
2.2778751951152993,1.7104147783780501,71.70212765957447,66.96808510638297,0.0
2.25872217598608,1.7039695270990922,73.45744680851064,66.86170212765957,0.0
2.295143204220271,1.7070100549924172,71.54255319148936,66.59574468085107,0.0
2.3002893278154275,1.7073529221243777,72.34042553191489,66.59574468085107,0.0
2.3300215632228527,1.6895208742658971,70.74468085106383,67.18085106382979,0.0
2.3325398574441167,1.7023950380794073,68.19148936170212,67.55319148936171,0.0
2.340769965769881,1.7010444877511364,70.05319148936171,67.6063829787234,0.0
2.3194049334121964,1.692877042091499,69.20212765957447,67.07446808510639,0.0
2.321521692356821,1.7043427885588953,70.31914893617021,67.02127659574468,0.0
2.2800302404468344,1.6929524914693024,71.38297872340425,67.55319148936171,0.0
2.3022986832311596,1.6971486342155326,72.07446808510639,67.6063829787234,0.0
2.314347271191872,1.6922064878172793,68.45744680851064,67.18085106382979,0.0
2.3604407532740446,1.6940973613221766,69.20212765957447,66.91489361702128,0.0
2.2700952756202826,1.682644803645247,74.09574468085107,67.97872340425532,0.0
2.2771090551958246,1.691559201579983,70.95744680851064,67.5,0.0
2.265655753976208,1.6817197284456027,69.84042553191489,67.97872340425532,0.0
2.2905290773359397,1.6845799361245106,70.31914893617021,68.24468085106383,0.0
2.206728799868438,1.6800133454597603,75.0,67.92553191489361,0.0
2.340934296785775,1.6900345652790394,70.0,67.76595744680851,0.0
2.269268530910298,1.6895963034387362,71.70212765957447,67.76595744680851,0.0
2.2244977769205128,1.6786154973304879,74.94680851063829,67.55319148936171,0.0
2.233389652381509,1.6748196139173992,74.25531914893617,67.65957446808511,0.0
2.3174307023064564,1.6770883798599243,70.26595744680851,67.76595744680851,0.0
2.205688682653136,1.677299939979941,75.42553191489361,67.65957446808511,0.0
2.267461681770066,1.6687869954917391,70.47872340425532,68.51063829787235,0.0
2.1608396404880588,1.6712612964339175,77.44680851063829,67.92553191489361,0.0
2.21219092708523,1.6745570029242565,74.14893617021276,68.29787234042553,0.0
2.241495453705222,1.6788100367885526,71.86170212765957,67.7127659574468,0.0
2.2495721922082415,1.6699034026113606,72.2872340425532,68.08510638297872,0.0
2.259367649838076,1.6703807459039204,72.87234042553192,68.24468085106383,0.0
2.190130395404363,1.665533255722563,75.63829787234043,68.56382978723404,0.0
2.1574800317570313,1.6704430479114338,77.02127659574468,68.72340425531915,0.0
2.181616704342729,1.676717323771978,76.86170212765957,68.08510638297872,0.0
2.220919273667416,1.6748033782183114,76.11702127659575,68.45744680851064,0.0
2.156825792991509,1.6652050493127208,76.96808510638297,68.56382978723404,0.0
2.2154454497967735,1.671495374986681,75.79787234042553,68.24468085106383,0.0
2.2063712467581538,1.6677529791654166,75.63829787234043,68.51063829787235,0.0
2.185017886808363,1.668553682707124,75.37234042553192,68.72340425531915,0.0
2.2171439599182645,1.6698690440695165,73.13829787234043,68.51063829787235,0.0
2.263134992728799,1.6776509325383073,74.8936170212766,68.19148936170212,0.0
2.170640304937201,1.669585543163752,77.02127659574468,68.35106382978724,0.0
2.15100068763151,1.6602328813682168,75.26595744680851,68.19148936170212,0.0
2.1235921625363625,1.6617886504884494,75.63829787234043,68.35106382978724,0.0
2.2648426597401246,1.6695887608043218,71.86170212765957,68.72340425531915,0.0
2.19956619456663,1.6653717170327396,74.62765957446808,68.40425531914893,0.0
2.1689988011020724,1.6713887331849437,74.57446808510639,68.45744680851064,0.0
2.203266073081453,1.6725302894236678,74.62765957446808,67.92553191489361,0.0
2.2026561821921398,1.668262915085938,75.37234042553192,68.72340425531915,0.0
2.223761241314775,1.673570887517121,75.37234042553192,68.51063829787235,0.0
2.1286641702813616,1.6610813777325517,76.75531914893617,68.98936170212765,0.0
2.21997104862989,1.6673213081844782,75.85106382978724,68.98936170212765,0.0
2.175261000455436,1.6633850033000364,74.73404255319149,68.93617021276596,0.0
2.1722505577539994,1.6661991911419367,78.40425531914893,68.45744680851064,0.0
2.249762322943089,1.6681573289935872,72.81914893617021,68.77659574468085,0.0
2.1933303303637746,1.6671517966157299,73.19148936170212,68.77659574468085,0.0
2.1340636479652533,1.6619988972857846,77.65957446808511,69.09574468085107,0.0
2.139531289116811,1.6662462464833663,78.45744680851064,68.77659574468085,0.0
2.166611323922367,1.6714271620168524,77.44680851063829,68.67021276595744,0.0
2.1848416712324497,1.6678086539446297,74.7872340425532,68.82978723404256,0.0
2.1795934115426014,1.6677482562550043,76.91489361702128,69.04255319148936,0.0
2.2105895886986944,1.6709111171253657,76.80851063829788,68.67021276595744,0.0
2.144438032376564,1.675172554234327,80.0,68.82978723404256,0.0
