train_loss,val_loss,train_acc,val_acc,train_aux_loss
4.4652757806293035,4.453925148915436,1.648936170212766,1.8617021276595744,0.0
4.227613085407322,3.8369303113323148,4.042553191489362,8.72340425531915,0.0
3.7395758386385642,3.0397584721193476,13.351063829787234,29.20212765957447,0.0
3.374210196026301,2.5399009635892966,27.180851063829788,43.98936170212766,0.0
3.0603699967012568,2.2486432790756226,40.95744680851064,52.180851063829785,0.0
2.9938340752811756,2.113946738889662,43.03191489361702,55.0,0.0
2.8156388654547224,2.0532961316027882,49.787234042553195,57.234042553191486,0.0
2.768185023534096,2.0182505037824985,52.07446808510638,58.45744680851064,0.0
2.7691331192598505,1.9965690253144603,53.61702127659574,60.0531914893617,0.0
2.7309530205645802,1.9722594386440213,54.41489361702128,61.01063829787234,0.0
2.8003668805300177,1.9912274611198295,52.659574468085104,59.09574468085106,0.0
2.704162779500929,1.9585305391731909,57.659574468085104,59.9468085106383,0.0
2.676779522734173,1.951462816383879,55.90425531914894,59.8936170212766,0.0
2.822097584352655,1.9606521351862762,50.47872340425532,60.797872340425535,0.0
2.727259736950115,1.9428759308184607,55.0531914893617,61.01063829787234,0.0
2.7001361644874184,1.9475169848587552,56.38297872340426,60.159574468085104,0.0
2.619132920847101,1.9325480541940463,59.8936170212766,62.340425531914896,0.0
2.631450204525964,1.9521720308368489,59.46808510638298,60.47872340425532,0.0
2.665760385788093,1.9409356379913072,58.03191489361702,61.808510638297875,0.0
2.5978498054763017,1.9578306715367204,59.62765957446808,60.58510638297872,0.0
2.6148101636918923,1.949290566525217,60.42553191489362,61.648936170212764,0.0
2.628634386143442,1.919759336164442,58.351063829787236,61.755319148936174,0.0
2.6391997034266845,1.9304994243686482,57.819148936170215,61.48936170212766,0.0
2.617912177312172,1.930832331463442,59.255319148936174,61.48936170212766,0.0
2.628616868439367,1.9295720064033897,62.12765957446808,61.223404255319146,0.0
2.656938674086231,1.9318997193191012,58.191489361702125,61.06382978723404,0.0
2.6745316275095536,1.9266510292635126,58.45744680851064,62.234042553191486,0.0
2.6446712299928827,1.9318754895258758,59.52127659574468,62.180851063829785,0.0
2.6458998231564537,1.94527049185866,58.244680851063826,62.02127659574468,0.0
2.6001435861749163,1.9423079692711265,60.159574468085104,61.276595744680854,0.0
2.5919552132234736,1.9393397630271265,60.37234042553192,61.223404255319146,0.0
2.601696182105501,1.9157229843786208,60.37234042553192,61.755319148936174,0.0
2.505270602339405,1.9329977702286283,64.20212765957447,60.90425531914894,0.0
2.614972047886606,1.9313933647285073,60.212765957446805,62.12765957446808,0.0
2.6906570802300664,1.9610204474400665,58.45744680851064,61.06382978723404,0.0
2.636480992123232,1.9410244711374833,59.308510638297875,60.90425531914894,0.0
2.589253375085734,1.9133666511309348,62.3936170212766,61.48936170212766,0.0
2.6639216996855657,1.917708853543815,59.57446808510638,61.329787234042556,0.0
2.5864681732856623,1.9147708072500713,61.808510638297875,61.170212765957444,0.0
2.7309070320452675,1.9520398297552335,56.276595744680854,61.702127659574465,0.0
2.6526095220598123,1.9447634038278612,59.148936170212764,60.851063829787236,0.0
2.556295031208103,1.944056646298554,62.4468085106383,60.95744680851064,0.0
2.504124641418457,1.9362559136697801,65.47872340425532,60.691489361702125,0.0
2.596210590863632,1.9288149910458063,60.851063829787236,60.53191489361702,0.0
2.561217958644285,1.9117708731505831,64.8936170212766,61.170212765957444,0.0
2.559867351742114,1.9137077250723111,64.41489361702128,62.02127659574468,0.0
2.594477158481792,1.9184278734659745,58.40425531914894,61.861702127659576,0.0
2.6451947749671287,1.9305993621632205,59.57446808510638,61.808510638297875,0.0
2.613535994190281,1.919933385768179,60.744680851063826,61.755319148936174,0.0
2.6214305788783703,1.9178315784971594,60.1063829787234,62.180851063829785,0.0
2.554851531982422,1.901977175373142,61.43617021276596,62.5531914893617,0.0
2.5810201370109946,1.9193393295094119,61.11702127659574,61.59574468085106,0.0
2.6021573927442905,1.912675202903101,60.319148936170215,62.765957446808514,0.0
2.6869939080739424,1.9388834278462297,59.57446808510638,61.59574468085106,0.0
2.539368235458762,1.9044246431124412,65.69148936170212,62.819148936170215,0.0
2.5644685595722523,1.9056191121117543,62.5531914893617,63.08510638297872,0.0
2.5379222065715465,1.9205653222940735,63.98936170212766,62.5531914893617,0.0
2.6163947077120766,1.9261245788153956,59.148936170212764,62.5531914893617,0.0
